datetime,Inv,MPPT,P,Tamb,V,G,I,Tmod,P-AC
2024-05-01 09:10:00,549,1040,19864.625,32.133,688.323,378.674,29.349,41.34,22264.986
2024-05-01 09:15:00,549,1040,21829.792,32.35,691.556,394.313,31.624,40.94,18955.883
2024-05-01 09:20:00,549,1040,19146.878,32.567,720.06,383.371,26.668,40.72,16382.853
2024-05-01 09:25:00,549,1040,20543.946,32.783,708.353,334.877,29.013,39.7,19582.468
2024-05-01 09:30:00,549,1040,20054.49,33.0,665.609,303.567,30.266,38.94,18616.0
2024-05-01 09:35:00,549,1040,19275.544,33.217,650.968,298.848,29.613,39.0,18319.198
2024-05-01 09:40:00,549,1040,18739.476,33.433,652.642,300.183,28.714,38.76,17467.112
2024-05-01 09:45:00,549,1040,18979.978,33.65,653.28,330.266,29.06,38.42,18170.317
2024-05-01 09:50:00,549,1040,21171.208,33.867,651.404,357.355,32.51,38.68,19810.403
2024-05-01 09:55:00,549,1040,21735.758,34.083,670.02,375.405,32.77,38.98,21175.092
2024-05-01 10:00:00,549,1040,24170.276,34.3,657.036,363.583,36.788,39.42,23025.942
2024-05-01 10:05:00,549,1040,19967.66,34.617,677.9,301.486,29.976,38.82,19015.11
2024-05-01 10:10:00,549,1040,18291.685,34.933,652.91,245.271,28.081,38.28,17596.65
2024-05-01 10:15:00,549,1040,16158.317,35.25,649.841,203.963,24.865,37.36,13726.8
2024-05-01 10:20:00,549,1040,12216.022,35.567,660.153,197.188,18.579,36.6,11880.019
2024-05-01 10:25:00,549,1040,12651.113,35.883,652.273,204.778,19.396,36.56,12033.407
2024-05-01 10:30:00,549,1040,13264.735,36.2,652.413,211.806,20.332,36.9,12650.982
2024-05-01 10:35:00,549,1040,13119.125,36.517,664.787,201.363,19.836,36.56,12774.13
2024-05-01 10:40:00,549,1040,12363.625,36.833,671.74,208.676,18.512,36.38,12213.108
2024-05-01 10:45:00,549,1040,13556.833,37.15,652.018,215.747,20.789,36.36,13171.806
2024-05-01 10:50:00,549,1040,13347.021,37.467,674.866,248.602,19.936,36.48,10882.292
2024-05-01 10:55:00,549,1040,17118.715,37.783,663.928,324.009,25.868,37.3,15556.111
2024-05-01 11:00:00,549,1040,21446.772,38.1,687.324,364.965,31.204,38.78,20468.287
2024-05-01 11:05:00,549,1040,18996.322,38.142,722.359,329.052,26.514,39.42,17078.825
2024-05-01 11:10:00,549,1040,18683.65,38.183,689.227,301.573,27.496,39.08,17167.188
2024-05-01 11:15:00,549,1040,17417.839,38.225,675.694,274.366,26.274,38.68,16350.058
2024-05-01 11:20:00,549,1040,18121.925,38.267,649.951,264.511,27.886,38.2,17413.107
2024-05-01 11:25:00,549,1040,17685.404,38.308,653.827,265.601,27.05,37.82,16848.6
2024-05-01 11:30:00,549,1040,17764.986,38.35,653.51,262.977,27.185,37.58,16919.157
2024-05-01 11:35:00,549,1040,17044.378,38.392,657.751,247.291,26.004,37.72,16124.292
2024-05-01 11:40:00,549,1040,15962.872,38.433,656.966,254.22,24.381,37.96,15211.296
2024-05-01 11:45:00,549,1040,15284.942,38.475,674.063,283.341,22.937,38.54,15821.0
2024-05-01 11:50:00,549,1040,16407.625,38.517,680.729,312.006,24.425,38.9,13584.833
2024-05-01 11:55:00,549,1040,18268.008,38.558,710.384,344.879,25.84,40.16,17450.893
2024-05-01 12:00:00,549,1040,20456.052,38.6,709.751,356.844,28.844,41.72,19348.633
2024-05-01 12:05:00,549,1040,17160.125,38.617,727.282,344.766,23.693,41.62,16088.033
2024-05-01 12:10:00,549,1040,17465.378,38.633,717.472,331.5,24.534,41.52,14421.139
2024-05-01 12:15:00,549,1040,18330.183,38.65,693.048,334.937,26.914,40.9,16236.0
2024-05-01 12:20:00,549,1040,20295.192,38.667,700.573,322.867,29.078,40.54,18166.103
2024-05-01 12:25:00,549,1040,21195.697,38.683,674.131,304.802,31.506,40.48,20197.214
2024-05-01 12:30:00,549,1040,20969.538,38.7,655.482,301.785,32.009,40.08,19956.757
2024-05-01 12:35:00,549,1040,19000.72,38.717,667.924,332.366,28.869,39.96,17561.333
2024-05-01 12:40:00,549,1040,14682.916,38.733,734.351,401.704,20.195,40.2,14996.054
2024-05-01 12:45:00,549,1040,21705.956,38.75,725.61,477.683,29.97,41.96,16034.05
2024-05-01 12:50:00,549,1040,10947.979,38.767,761.195,518.386,14.393,43.48,13512.2
2024-05-01 12:55:00,549,1040,15496.84,38.783,752.962,535.533,20.602,44.1,14028.0
2024-05-01 13:00:00,549,1040,14636.58,38.8,753.528,533.436,19.439,44.2,14162.61
2024-05-01 13:05:00,549,1040,,37.933,,577.869,,44.6,
2024-05-01 13:10:00,549,1040,1031.0,37.067,771.495,565.599,1.337,45.2,980.5
2024-05-01 13:15:00,549,1040,1028.785,36.2,768.834,540.119,1.338,45.34,1044.0
2024-05-01 13:20:00,549,1040,1293.387,35.333,767.437,765.85,1.691,46.36,1033.275
2024-05-01 13:25:00,549,1040,1029.121,34.467,776.977,767.049,1.324,50.32,979.5
2024-05-01 13:30:00,549,1040,1028.863,33.6,765.604,666.318,1.344,49.16,979.224
2024-05-01 13:35:00,549,1040,1620.407,32.733,763.663,658.303,2.133,49.58,1047.176
2024-05-01 13:40:00,549,1040,5296.075,31.867,755.604,589.38,7.063,49.38,2981.367
2024-05-01 13:45:00,549,1040,1248.129,31.0,760.778,620.913,1.645,49.0,1834.0
2024-05-01 13:50:00,549,1040,1971.5,30.133,760.792,621.166,2.61,47.46,979.367
2024-05-01 13:55:00,549,1040,1028.93,29.267,767.057,736.361,1.342,50.2,979.093
2024-05-01 14:00:00,549,1040,2217.309,28.4,763.648,796.05,2.925,52.1,2786.063
2024-05-01 14:05:00,549,1040,3917.403,28.4,761.306,617.956,5.191,52.52,1884.306
2024-05-01 14:10:00,549,1040,1028.934,28.4,756.519,543.662,1.36,51.14,979.083
2024-05-01 14:15:00,549,1040,1789.576,28.4,754.874,570.646,2.386,50.6,1655.345
2024-05-01 14:20:00,549,1040,1028.664,28.4,759.763,515.76,1.354,49.3,979.24
2024-05-01 14:25:00,549,1040,1031.78,28.4,760.516,636.016,1.357,49.52,979.938
2024-05-01 14:30:00,549,1040,4187.283,28.4,761.397,511.925,5.564,49.52,2726.075
2024-05-01 14:35:00,549,1040,2921.322,28.4,756.254,501.89,3.903,48.74,1219.0
2024-05-01 14:40:00,549,1040,1556.678,28.4,758.559,468.503,2.061,47.9,1680.356
2024-05-01 14:45:00,549,1040,1029.396,28.4,759.554,532.162,1.355,47.74,1114.083
2024-05-01 14:50:00,549,1040,2413.874,28.4,760.999,491.555,3.202,47.52,3019.913
2024-05-01 14:55:00,549,1040,1713.873,28.4,761.438,409.04,2.264,46.68,987.733
2024-05-01 15:00:00,549,1040,1027.837,28.4,758.652,358.927,1.355,45.46,980.26
2024-05-01 15:05:00,549,1040,3089.35,28.308,753.742,312.662,4.139,43.8,1145.578
2024-05-01 15:10:00,549,1040,1028.317,28.217,757.244,294.874,1.358,42.96,979.478
2024-05-01 15:15:00,549,1040,1028.957,28.125,758.232,325.929,1.357,42.32,979.518
2024-05-01 15:20:00,549,1040,2808.287,28.033,759.948,311.001,3.744,42.16,4344.958
2024-05-01 15:25:00,549,1040,1028.65,27.942,762.568,318.526,1.349,41.48,1062.24
2024-05-01 15:30:00,549,1040,3165.324,27.85,761.713,356.234,4.221,42.14,1395.075
2024-05-01 15:35:00,549,1040,1029.658,27.758,766.855,311.068,1.343,42.22,979.82
2024-05-01 15:40:00,549,1040,2196.0,27.667,761.834,224.799,2.902,41.48,3661.161
2024-05-01 15:45:00,549,1040,1386.694,27.575,754.812,194.381,1.851,39.58,1319.7
2024-05-01 15:50:00,549,1040,1029.211,27.483,754.755,183.104,1.364,38.78,979.643
2024-05-01 15:55:00,549,1040,1027.642,27.392,754.847,178.751,1.361,37.72,978.611
2024-05-01 16:00:00,549,1040,1028.297,27.3,756.663,160.478,1.359,37.64,979.043
2024-05-01 16:05:00,549,1040,1970.117,27.342,749.638,143.097,2.692,36.9,1875.283
2024-05-01 16:10:00,549,1040,1028.446,27.383,752.279,138.159,1.367,37.04,979.439
2024-05-01 16:15:00,549,1040,3286.319,27.425,723.263,70.43,4.931,36.575,2683.367
2024-05-01 16:20:00,549,1040,,27.467,,16.006,,34.9,
2024-05-01 16:25:00,549,1040,,27.508,,1.712,,28.0,
2024-05-01 16:30:00,549,1040,0.0,27.55,626.2,4.251,0.0,25.92,0.0
2024-05-01 16:35:00,549,1040,257.967,27.592,575.523,3.043,0.448,21.86,232.133
2024-05-01 16:40:00,549,1040,125.757,27.633,574.51,4.156,0.219,21.38,118.617
2024-05-01 16:45:00,549,1040,276.625,27.675,575.767,6.684,0.48,21.78,297.48
2024-05-01 16:50:00,549,1040,501.233,27.717,585.357,5.776,0.856,21.48,485.233
2024-05-01 16:55:00,549,1040,421.393,27.758,576.52,5.765,0.731,21.14,402.975
2024-05-01 17:00:00,549,1040,441.917,27.8,579.699,3.814,0.762,20.74,422.25
2024-05-01 17:05:00,549,1040,241.04,27.592,569.931,3.115,0.423,20.98,225.511
2024-05-01 17:10:00,549,1040,162.208,27.383,570.007,1.889,0.284,21.44,153.128
2024-05-01 17:15:00,549,1040,123.483,27.175,569.979,0.28,0.217,21.5,116.394
2024-05-01 17:20:00,549,1040,88.367,26.967,570.001,0.185,0.155,21.22,83.183
2024-05-01 17:25:00,549,1040,15.417,26.758,570.026,0.744,0.027,21.2,15.393
2024-05-01 17:30:00,549,1040,-4.367,26.55,580.246,0.579,0.0,21.4,0.0
2024-05-01 17:35:00,549,1040,0.0,26.342,536.55,0.164,0.0,21.5,0.0
2024-05-01 17:40:00,549,1040,,26.133,,0.0,,21.26,
2024-05-02 05:15:00,549,1040,97.686,23.425,581.861,6.237,0.169,23.18,93.567
2024-05-02 05:20:00,549,1040,390.867,23.5,577.078,12.347,0.677,23.26,382.042
2024-05-02 05:25:00,549,1040,869.05,23.575,600.533,20.939,1.444,23.4,833.117
2024-05-02 05:30:00,549,1040,1475.167,23.65,618.962,31.134,2.381,23.62,1407.383
2024-05-02 05:35:00,549,1040,2145.906,23.725,631.927,41.787,3.395,23.9,2050.507
2024-05-02 05:40:00,549,1040,2844.152,23.8,640.769,52.712,4.437,24.22,2719.013
2024-05-02 05:45:00,549,1040,3594.272,23.875,647.616,63.987,5.549,24.56,3424.048
2024-05-02 05:50:00,549,1040,4366.708,23.95,651.566,74.97,6.701,25.0,4164.946
2024-05-02 05:55:00,549,1040,5163.272,24.025,655.514,85.798,7.877,25.5,4912.206
2024-05-02 06:00:00,549,1040,5967.001,24.1,660.256,96.739,9.037,26.0,5682.509
2024-05-02 06:05:00,549,1040,6804.177,24.308,663.745,108.89,10.251,26.38,6484.131
2024-05-02 06:10:00,549,1040,6459.304,24.517,719.965,123.116,8.975,26.92,6148.858
2024-05-02 06:15:00,549,1040,7752.567,24.725,696.715,136.188,11.263,27.48,7393.147
2024-05-02 06:20:00,549,1040,9874.817,24.933,667.643,139.345,14.791,28.08,9399.936
2024-05-02 06:25:00,549,1040,10223.495,25.142,664.96,152.525,15.375,28.68,9737.76
2024-05-02 06:30:00,549,1040,11342.897,25.35,668.091,172.653,16.978,29.38,10766.133
2024-05-02 06:35:00,549,1040,12985.461,25.558,670.474,201.146,19.367,30.04,12360.437
2024-05-02 06:40:00,549,1040,15186.175,25.767,669.953,218.352,22.668,31.12,14471.417
2024-05-02 06:45:00,549,1040,16505.357,25.975,670.124,226.861,24.63,31.36,15733.172
2024-05-02 06:50:00,549,1040,17427.675,26.183,670.371,249.762,25.997,31.72,16569.201
2024-05-02 06:55:00,549,1040,19557.189,26.392,672.045,300.135,29.097,32.52,18635.828
2024-05-02 07:00:00,549,1040,23576.927,26.6,676.586,321.789,34.846,33.24,22398.806
2024-05-02 07:05:00,549,1040,25233.42,26.833,674.994,362.517,37.377,34.1,23237.663
2024-05-02 07:10:00,549,1040,28888.576,27.067,671.677,414.189,43.01,35.86,27525.647
2024-05-02 07:15:00,549,1040,32509.421,27.3,673.295,465.241,48.284,36.88,31271.45
2024-05-02 07:20:00,549,1040,37138.25,27.533,667.56,507.975,55.634,39.06,35390.958
2024-05-02 07:25:00,549,1040,40200.06,27.767,664.517,501.628,60.497,39.78,38280.236
2024-05-02 07:30:00,549,1040,40026.167,28.0,660.966,520.593,60.56,40.32,37907.872
2024-05-02 07:35:00,549,1040,41639.856,28.233,659.278,518.63,63.165,40.94,39618.567
2024-05-02 07:40:00,549,1040,42294.322,28.467,659.753,563.8,64.115,41.6,40286.65
2024-05-02 07:45:00,549,1040,45090.9,28.7,657.632,523.216,68.562,41.66,42723.513
2024-05-02 07:50:00,549,1040,42331.167,28.933,655.829,499.174,64.539,41.38,40859.5
2024-05-02 07:55:00,549,1040,41529.894,29.167,657.708,547.437,63.19,41.02,39923.914
2024-05-02 08:00:00,549,1040,45456.533,29.4,655.484,463.868,69.335,40.2,43088.987
2024-05-02 08:05:00,549,1040,39842.847,29.6,660.762,527.698,60.289,40.22,37919.55
2024-05-02 08:10:00,549,1040,45394.102,29.8,659.406,443.898,68.861,40.18,42739.442
2024-05-02 08:15:00,549,1040,37515.9,30.0,658.969,432.736,56.894,39.3,35898.893
2024-05-02 08:20:00,549,1040,37188.806,30.2,658.919,461.829,56.418,39.58,35452.941
2024-05-02 08:25:00,549,1040,39483.263,30.4,654.07,505.491,60.362,40.78,37514.783
2024-05-02 08:30:00,549,1040,44269.493,30.6,659.686,644.779,67.098,42.7,41288.967
2024-05-02 08:35:00,549,1040,51998.703,30.8,654.855,415.992,79.399,42.24,49605.006
2024-05-02 08:40:00,549,1040,36942.233,31.0,655.486,447.238,56.322,40.6,35599.467
2024-05-02 08:45:00,549,1040,36387.02,31.2,655.059,611.206,55.59,41.9,36032.1
2024-05-02 08:50:00,549,1040,52797.906,31.4,651.282,616.213,81.31,44.5,51216.25
2024-05-02 08:55:00,549,1040,50498.969,31.6,658.171,543.781,76.611,43.64,47912.969
2024-05-02 09:00:00,549,1040,49759.059,31.8,655.871,776.877,75.7,45.84,46643.689
2024-05-02 09:05:00,549,1040,63608.2,31.992,658.343,696.02,96.492,46.9,63865.953
2024-05-02 09:10:00,549,1040,54266.833,32.183,653.198,692.42,82.946,46.66,51715.739
2024-05-02 09:15:00,549,1040,58314.489,32.375,663.085,578.839,87.73,46.78,53061.533
2024-05-02 09:20:00,549,1040,50253.294,32.567,644.805,535.309,77.832,45.28,47944.556
2024-05-02 09:25:00,549,1040,48101.324,32.758,642.953,652.534,74.773,46.9,45620.337
2024-05-02 09:30:00,549,1040,57207.461,32.95,650.477,494.77,87.659,45.38,55321.383
2024-05-02 09:35:00,549,1040,41198.178,33.142,660.051,499.77,63.516,44.78,48677.148
2024-05-02 09:40:00,549,1040,42326.239,33.333,640.652,360.784,66.077,42.56,40713.0
2024-05-02 09:45:00,549,1040,32875.653,33.525,643.197,411.12,51.109,41.32,32028.292
2024-05-02 09:50:00,549,1040,34637.583,33.717,650.075,431.175,53.286,41.78,34312.156
2024-05-02 09:55:00,549,1040,36497.2,33.908,659.17,633.182,56.035,43.5,33944.172
2024-05-02 10:00:00,549,1040,51931.467,34.1,647.909,748.224,80.227,46.38,49940.86
2024-05-02 10:05:00,549,1040,61509.867,34.242,646.851,630.707,95.609,48.24,56543.75
2024-05-02 10:10:00,549,1040,54118.859,34.383,649.411,607.25,83.695,48.1,51558.383
2024-05-02 10:15:00,549,1040,52773.153,34.525,645.145,731.506,81.896,48.76,49388.405
2024-05-02 10:20:00,549,1040,63266.611,34.667,639.897,751.625,98.869,50.46,60344.267
2024-05-02 10:25:00,549,1040,63257.419,34.808,637.492,770.501,99.955,50.68,60297.874
2024-05-02 10:30:00,549,1040,65480.58,34.95,631.459,708.211,103.789,50.64,64272.933
2024-05-02 10:35:00,549,1040,54738.05,35.092,645.374,841.78,86.741,50.12,51648.539
2024-05-02 10:40:00,549,1040,56750.178,35.233,663.538,760.981,89.724,51.04,58427.372
2024-05-02 10:45:00,549,1040,38459.354,35.375,694.784,824.078,60.035,52.1,27999.722
2024-05-02 10:50:00,549,1040,69757.125,35.517,616.699,783.954,113.116,53.36,67654.4
2024-05-02 10:55:00,549,1040,68674.956,35.658,620.016,847.804,110.749,54.74,65346.027
2024-05-02 11:00:00,549,1040,67967.906,35.8,632.009,810.444,109.834,55.1,65248.675
2024-05-02 11:05:00,549,1040,41571.167,35.9,688.205,758.714,65.997,53.86,39428.0
2024-05-02 11:10:00,549,1040,66807.771,36.0,619.156,723.392,107.921,54.12,52089.787
2024-05-02 11:15:00,549,1040,61852.2,36.1,632.41,589.137,99.971,52.76,65938.441
2024-05-02 11:20:00,549,1040,53483.904,36.2,610.364,773.692,87.665,53.24,51182.772
2024-05-02 11:25:00,549,1040,66113.45,36.3,634.284,845.359,106.054,55.06,61021.456
2024-05-02 11:30:00,549,1040,82184.0,36.4,617.245,909.908,133.168,57.72,44774.125
2024-05-02 11:35:00,549,1040,52710.247,36.5,671.001,743.585,84.193,57.08,51732.0
2024-05-02 11:40:00,549,1040,65500.444,36.6,613.37,912.546,107.044,57.92,68724.207
2024-05-02 11:45:00,549,1040,47421.708,36.7,679.104,902.305,76.118,59.22,79149.833
2024-05-02 11:50:00,549,1040,25761.778,36.8,719.333,828.539,40.389,59.62,54384.0
2024-05-02 11:55:00,549,1040,59296.331,36.9,630.388,717.461,97.814,56.96,67820.736
2024-05-02 12:00:00,549,1040,48995.5,37.0,647.96,690.101,79.601,55.94,58355.667
2024-05-02 12:05:00,549,1040,64104.333,37.067,611.062,704.686,104.906,54.82,47964.0
2024-05-02 12:10:00,549,1040,51186.536,37.133,650.096,702.95,82.443,54.26,49366.663
2024-05-02 12:15:00,549,1040,42839.211,37.2,672.855,603.071,68.289,53.66,20810.556
2024-05-02 12:20:00,549,1040,37450.233,37.267,670.76,529.427,59.403,52.86,35563.586
2024-05-02 12:25:00,549,1040,49601.675,37.333,624.145,542.137,79.469,50.68,47182.224
2024-05-02 12:30:00,549,1040,34470.833,37.4,681.229,597.735,53.614,51.78,41581.1
2024-05-02 12:35:00,549,1040,56274.207,37.467,628.016,624.038,89.787,53.78,38664.0
2024-05-02 12:40:00,549,1040,58853.654,37.533,623.064,600.119,94.462,53.58,52070.827
2024-05-02 12:45:00,549,1040,41092.778,37.6,674.284,662.335,64.038,54.08,43373.642
2024-05-02 12:50:00,549,1040,42781.063,37.667,668.771,700.644,68.491,55.14,23302.25
2024-05-02 12:55:00,549,1040,57290.729,37.733,639.611,738.252,91.83,57.62,53284.426
2024-05-02 13:00:00,549,1040,68479.556,37.8,615.928,786.319,111.183,59.38,65244.081
2024-05-02 13:05:00,549,1040,60935.215,37.792,642.735,739.745,98.122,60.38,47130.701
2024-05-02 13:10:00,549,1040,68325.074,37.783,604.971,685.14,112.971,59.4,59150.387
2024-05-02 13:15:00,549,1040,57762.556,37.775,626.086,734.006,94.538,58.96,62099.417
2024-05-02 13:20:00,549,1040,68478.739,37.767,612.846,596.976,111.747,58.3,65245.086
2024-05-02 13:25:00,549,1040,49580.983,37.758,634.45,592.854,80.323,55.58,48666.259
2024-05-02 13:30:00,549,1040,17130.889,37.75,706.704,718.929,25.836,56.56,32094.556
2024-05-02 13:35:00,549,1040,53771.808,37.742,649.4,721.583,86.804,58.82,49684.168
2024-05-02 13:40:00,549,1040,63632.547,37.733,613.755,392.167,103.567,55.1,61958.314
2024-05-02 13:45:00,549,1040,31527.078,37.725,629.281,496.842,51.31,51.12,35167.333
2024-05-02 13:50:00,549,1040,26165.8,37.717,715.66,413.171,38.674,50.46,20852.875
2024-05-02 13:55:00,549,1040,37014.04,37.708,651.803,452.363,58.506,50.98,22068.0
2024-05-02 14:00:00,549,1040,32685.911,37.7,676.807,484.169,50.89,50.98,32173.658
2024-05-02 14:05:00,549,1040,29676.781,37.658,693.867,306.112,45.488,48.28,40826.444
2024-05-02 14:10:00,549,1040,30917.801,37.617,634.351,367.851,48.691,47.92,27991.812
2024-05-02 14:15:00,549,1040,37293.225,37.575,643.546,448.351,58.266,48.02,29039.138
2024-05-02 14:20:00,549,1040,46756.434,37.533,637.168,433.347,73.373,50.12,44587.589
2024-05-02 14:25:00,549,1040,44617.544,37.492,639.928,414.095,69.724,50.94,42415.303
2024-05-02 14:30:00,549,1040,30667.469,37.45,681.728,369.954,47.104,50.8,31039.889
2024-05-02 14:35:00,549,1040,29989.09,37.408,670.101,327.418,46.389,49.48,29984.467
2024-05-02 14:40:00,549,1040,32474.244,37.367,646.216,257.466,50.527,47.34,29038.328
2024-05-02 14:45:00,549,1040,27034.9,37.325,642.75,216.099,42.065,45.22,25991.688
2024-05-02 14:50:00,549,1040,17722.867,37.283,681.055,192.549,26.801,43.74,22296.0
2024-05-02 14:55:00,549,1040,20865.251,37.242,643.774,194.854,32.412,42.52,19872.578
2024-05-02 15:00:00,549,1040,17685.175,37.2,679.883,218.764,26.596,42.14,18573.407
2024-05-02 15:05:00,549,1040,19295.233,37.192,682.178,220.925,29.003,42.38,18244.146
2024-05-02 15:10:00,549,1040,24364.383,37.183,650.148,239.496,37.477,42.34,23228.39
2024-05-02 15:15:00,549,1040,20012.467,37.175,696.212,233.866,29.612,42.86,21255.632
2024-05-02 15:20:00,549,1040,25864.077,37.167,652.369,207.658,39.645,43.14,24597.776
2024-05-02 15:25:00,549,1040,21809.763,37.158,660.534,179.748,33.299,42.72,21868.942
2024-05-02 15:30:00,549,1040,20563.333,37.15,651.538,166.396,31.56,41.98,17401.933
2024-05-02 15:35:00,549,1040,19112.511,37.142,645.757,161.116,29.599,41.44,18221.544
2024-05-02 15:40:00,549,1040,18733.443,37.133,651.869,161.655,28.739,41.04,17842.194
2024-05-02 15:45:00,549,1040,18185.417,37.125,658.491,159.407,27.767,41.24,17394.567
2024-05-02 15:50:00,549,1040,14997.067,37.117,682.26,149.396,22.43,40.96,15535.375
2024-05-02 15:55:00,549,1040,17681.662,37.108,651.54,140.853,27.138,40.8,16383.903
2024-05-02 16:00:00,549,1040,17160.546,37.1,648.908,145.836,26.446,40.82,16247.97
2024-05-02 16:05:00,549,1040,15939.383,36.95,672.635,139.262,23.996,40.38,16224.0
2024-05-02 16:10:00,549,1040,16657.876,36.8,657.641,141.211,25.418,40.18,15669.301
2024-05-02 16:15:00,549,1040,17507.733,36.65,651.455,135.594,26.876,40.1,16641.868
2024-05-02 16:20:00,549,1040,16927.894,36.5,661.45,128.544,25.63,39.92,16164.4
2024-05-02 16:25:00,549,1040,16348.919,36.35,652.992,117.598,25.037,39.84,15591.41
2024-05-02 16:30:00,549,1040,15273.125,36.2,651.924,107.381,23.433,39.8,14460.722
2024-05-02 16:35:00,549,1040,13235.967,36.05,666.022,98.4,20.019,39.22,12598.072
2024-05-02 16:40:00,549,1040,13366.8,35.9,651.133,93.128,20.529,38.68,12732.752
2024-05-02 16:45:00,549,1040,12181.444,35.75,666.741,86.735,18.376,38.7,12393.824
2024-05-02 16:50:00,549,1040,11630.967,35.6,659.253,80.557,17.721,38.36,10994.0
2024-05-02 16:55:00,549,1040,11517.046,35.45,649.909,73.079,17.73,38.18,10919.083
2024-05-02 17:00:00,549,1040,10682.553,35.3,643.805,64.486,16.592,37.66,10159.517
2024-05-02 17:05:00,549,1040,9400.307,34.942,640.972,59.364,14.666,37.0,8999.147
