datetime,Inv,MPPT,P,Tamb,V,G,I,Tmod,P-AC
2024-05-01 08:45:00,438,795,0.0,29.525,757.631,580.575,0.0,46.04,0.0
2024-05-01 08:50:00,438,795,0.0,29.35,754.806,511.724,0.0,47.46,0.0
2024-05-01 08:55:00,438,795,0.0,29.175,748.75,564.101,0.0,47.56,0.0
2024-05-01 09:00:00,438,795,0.0,29.0,752.62,470.547,0.0,47.74,0.0
2024-05-01 09:05:00,438,795,0.0,29.0,746.369,341.478,0.0,44.9,0.0
2024-05-01 09:10:00,438,795,0.0,29.0,744.3,237.868,0.0,41.88,0.0
2024-05-01 09:15:00,438,795,0.0,29.0,738.659,133.076,0.0,38.04,0.0
2024-05-01 09:20:00,438,795,,29.0,,86.266,,35.16,
2024-05-01 09:25:00,438,795,,29.0,,73.295,,33.42,
2024-05-01 09:30:00,438,795,,29.0,,121.341,,32.74,
2024-05-01 09:35:00,438,795,,29.0,,255.664,,34.16,
2024-05-01 09:40:00,438,795,,29.0,,209.639,,35.1,
2024-05-01 09:45:00,438,795,,29.0,,,,,
2024-05-01 09:50:00,438,795,,29.0,,,,,
2024-05-01 09:55:00,438,795,,29.0,,189.145,,33.65,0.0
2024-05-01 10:00:00,438,795,,29.0,752.979,191.598,,33.98,0.0
2024-05-01 10:05:00,438,795,,29.0,754.259,166.96,,33.64,0.0
2024-05-01 10:10:00,438,795,,29.0,751.937,180.786,,33.66,0.0
2024-05-01 10:15:00,438,795,,29.0,754.687,168.679,,33.8,0.0
2024-05-01 10:20:00,438,795,,29.0,752.613,185.619,,33.76,0.0
2024-05-01 10:25:00,438,795,,29.0,756.793,181.973,,34.0,0.0
2024-05-01 10:30:00,438,795,,29.0,752.951,112.434,,33.08,0.0
2024-05-01 10:35:00,438,795,,29.0,740.273,281.611,,34.16,0.0
2024-05-01 10:40:00,438,795,,29.0,768.732,218.724,,35.36,0.0
2024-05-01 10:45:00,438,795,,29.0,752.87,58.828,,34.3,0.0
2024-05-01 10:50:00,438,795,,29.0,708.238,38.808,,32.92,0.0
2024-05-01 10:55:00,438,795,,29.0,704.548,62.458,,32.16,0.0
2024-05-01 11:00:00,438,795,,29.0,724.586,128.693,,31.34,0.0
2024-05-01 11:05:00,438,795,,29.442,750.558,189.092,,31.66,0.0
2024-05-01 11:10:00,438,795,,29.883,760.508,188.313,,32.58,0.0
2024-05-01 11:15:00,438,795,,30.325,755.57,177.02,,33.4,0.0
2024-05-01 11:20:00,438,795,,30.767,752.561,196.83,,34.3,0.0
2024-05-01 11:25:00,438,795,,31.208,754.247,156.241,,34.6,0.0
2024-05-01 11:30:00,438,795,,31.65,744.823,115.07,,34.0,0.0
2024-05-01 11:35:00,438,795,,32.092,736.302,105.53,,33.36,0.0
2024-05-01 11:40:00,438,795,,32.533,734.057,88.434,,32.8,0.0
2024-05-01 11:45:00,438,795,,32.975,729.897,78.091,,32.28,0.0
2024-05-01 11:50:00,438,795,,33.417,726.987,76.483,,31.86,0.0
2024-05-01 11:55:00,438,795,,33.858,728.355,81.406,,31.8,0.0
2024-05-01 12:00:00,438,795,,34.3,731.018,84.954,,31.92,0.0
2024-05-01 12:05:00,438,795,,33.692,732.125,78.731,,31.92,0.0
2024-05-01 12:10:00,438,795,,33.083,729.208,67.956,,31.62,0.0
2024-05-01 12:15:00,438,795,,32.475,724.934,60.417,,31.3,0.0
2024-05-01 12:20:00,438,795,,31.867,721.59,50.725,,31.06,0.0
2024-05-01 12:25:00,438,795,,31.258,716.198,47.092,,30.84,0.0
2024-05-01 12:30:00,438,795,,30.65,714.554,46.15,,30.9,0.0
2024-05-01 12:35:00,438,795,,30.042,714.255,41.023,,30.8,0.0
2024-05-01 12:40:00,438,795,,29.433,710.82,40.131,,30.66,0.0
2024-05-01 12:45:00,438,795,,28.825,711.29,42.247,,30.5,0.0
2024-05-01 12:50:00,438,795,1039.65,28.217,624.388,46.846,1.762,30.5,1006.6
2024-05-01 12:55:00,438,795,1632.75,27.608,593.557,54.375,2.751,30.32,1554.833
2024-05-01 13:00:00,438,795,1936.333,27.0,600.463,60.282,3.224,29.92,1844.55
2024-05-01 13:05:00,438,795,2176.45,27.0,607.206,63.222,3.584,29.36,2072.767
2024-05-01 13:10:00,438,795,2290.367,27.0,610.494,64.703,3.752,29.18,2181.0
2024-05-01 13:15:00,438,795,2355.45,27.0,610.0,66.72,3.861,29.1,2242.733
2024-05-01 13:20:00,438,795,2447.617,27.0,610.491,66.894,4.009,29.02,2330.817
2024-05-01 13:25:00,438,795,2466.483,27.0,610.212,66.845,4.042,28.96,2349.783
2024-05-01 13:30:00,438,795,2482.383,27.0,610.598,66.787,4.066,29.0,2363.75
2024-05-01 13:35:00,438,795,2494.533,27.0,610.295,66.048,4.088,28.98,2375.25
2024-05-01 13:40:00,438,795,2484.517,27.0,612.063,65.516,4.059,28.76,2365.683
2024-05-01 13:45:00,438,795,2481.633,27.0,614.272,65.706,4.04,28.88,2362.367
2024-05-01 13:50:00,438,795,2516.633,27.0,613.121,66.813,4.105,29.04,2396.0
2024-05-01 13:55:00,438,795,2585.55,27.0,612.981,68.551,4.218,29.4,2463.35
2024-05-01 14:00:00,438,795,2677.783,27.0,613.178,71.133,4.367,29.64,2551.05
2024-05-01 14:05:00,438,795,2810.617,27.083,615.908,75.19,4.563,29.74,2676.883
2024-05-01 14:10:00,438,795,3002.9,27.167,619.79,79.964,4.845,29.98,2859.35
2024-05-01 14:15:00,438,795,3252.367,27.25,621.704,84.778,5.231,30.4,3096.867
2024-05-01 14:20:00,438,795,3492.583,27.333,622.703,89.666,5.609,30.9,3326.7
2024-05-01 14:25:00,438,795,3731.483,27.417,628.19,95.39,5.94,31.38,3553.0
2024-05-01 14:30:00,438,795,4007.017,27.5,628.507,100.084,6.376,31.86,3815.833
2024-05-01 14:35:00,438,795,4225.333,27.583,628.511,103.454,6.723,32.16,4023.717
2024-05-01 14:40:00,438,795,4397.483,27.667,628.478,107.453,6.997,32.42,4187.95
2024-05-01 14:45:00,438,795,4624.45,27.75,628.488,113.229,7.358,32.8,4404.017
2024-05-01 14:50:00,438,795,4949.25,27.833,628.498,119.856,7.875,33.08,4713.283
2024-05-01 14:55:00,438,795,5311.15,27.917,628.482,124.121,8.451,33.1,5057.95
2024-05-01 15:00:00,438,795,2482.167,28.0,696.422,123.449,3.95,33.2,2363.683
2024-05-01 15:05:00,438,795,,28.0,,118.299,,33.18,
2024-05-01 15:10:00,438,795,,28.0,,111.526,,33.32,
2024-05-01 15:15:00,438,795,,28.0,,106.17,,32.94,
2024-05-01 15:20:00,438,795,,28.0,,101.654,,32.7,
2024-05-01 15:25:00,438,795,,28.0,,,,,
2024-05-01 15:30:00,438,795,,28.0,,,,,
2024-05-01 15:35:00,438,795,,28.0,,,,,0.0
2024-05-01 15:40:00,438,795,,28.0,,,,,0.0
2024-05-01 15:45:00,438,795,,28.0,,,,,0.0
2024-05-01 15:50:00,438,795,,28.0,,,,,0.0
2024-05-01 15:55:00,438,795,,28.0,,,,,0.0
2024-05-01 16:00:00,438,795,,28.0,,,,,0.0
2024-05-01 16:05:00,438,795,,28.0,,,,,0.0
2024-05-01 16:10:00,438,795,,28.0,,,,,0.0
2024-05-01 16:15:00,438,795,,28.0,,,,,0.0
2024-05-01 16:20:00,438,795,,28.0,,,,,0.0
2024-05-01 16:25:00,438,795,,28.0,,,,,0.0
2024-05-01 16:30:00,438,795,,28.0,,,,,0.0
2024-05-01 16:35:00,438,795,,28.0,,,,,0.0
2024-05-01 16:40:00,438,795,,28.0,,,,,0.0
2024-05-01 16:45:00,438,795,,28.0,,,,,0.0
2024-05-01 16:50:00,438,795,,28.0,,,,,0.0
2024-05-01 16:55:00,438,795,,28.0,,,,,0.0
2024-05-01 17:00:00,438,795,,28.0,,,,,0.0
2024-05-01 17:05:00,438,795,,28.0,,,,,0.0
2024-05-01 17:10:00,438,795,,28.0,,,,,0.0
2024-05-01 17:15:00,438,795,,28.0,,,,,0.0
2024-05-01 17:20:00,438,795,,28.0,,,,,0.0
2024-05-01 17:25:00,438,795,,28.0,,,,,0.0
2024-05-01 17:30:00,438,795,,28.0,,,,,0.0
2024-05-01 17:35:00,438,795,,28.0,,,,,0.0
2024-05-01 17:40:00,438,795,,28.0,,,,,0.0
2024-05-01 17:45:00,438,795,,28.0,,,,,0.0
2024-05-01 17:50:00,438,795,,28.0,,,,,0.0
2024-05-02 05:35:00,438,795,,26.0,,,,,
2024-05-02 05:40:00,438,795,,26.0,,,,,
2024-05-02 05:45:00,438,795,,26.0,,,,,0.0
2024-05-02 05:50:00,438,795,,26.0,,,,,0.0
2024-05-02 05:55:00,438,795,,26.0,,,,,0.0
2024-05-02 06:00:00,438,795,,26.0,,,,,0.0
2024-05-02 06:05:00,438,795,,26.0,,,,,0.0
2024-05-02 06:10:00,438,795,,26.0,,,,,0.0
2024-05-02 06:15:00,438,795,,26.0,,,,,0.0
2024-05-02 06:20:00,438,795,,26.0,,,,,0.0
2024-05-02 06:25:00,438,795,,26.0,,,,,0.0
2024-05-02 06:30:00,438,795,,26.0,,,,,0.0
2024-05-02 06:35:00,438,795,,26.0,,,,,0.0
2024-05-02 06:40:00,438,795,,26.0,,,,,0.0
2024-05-02 06:45:00,438,795,,26.0,,,,,0.0
2024-05-02 06:50:00,438,795,,26.0,,,,,0.0
2024-05-02 06:55:00,438,795,,26.0,,,,,0.0
2024-05-02 07:00:00,438,795,,27.0,,,,,0.0
2024-05-02 07:05:00,438,795,,27.0,,,,,0.0
2024-05-02 07:10:00,438,795,,27.0,,,,,0.0
2024-05-02 07:15:00,438,795,,27.0,,,,,0.0
2024-05-02 07:20:00,438,795,,27.0,,,,,0.0
2024-05-02 07:25:00,438,795,,27.0,,,,,0.0
2024-05-02 07:30:00,438,795,,28.0,,,,,0.0
2024-05-02 07:35:00,438,795,,28.0,,,,,0.0
2024-05-02 07:40:00,438,795,,28.0,,,,,0.0
2024-05-02 07:45:00,438,795,,28.0,,,,,0.0
2024-05-02 07:50:00,438,795,,28.0,,,,,0.0
2024-05-02 07:55:00,438,795,,28.0,,330.687,,39.775,0.0
2024-05-02 08:00:00,438,795,0.0,29.0,756.037,346.891,0.0,40.94,0.0
2024-05-02 08:05:00,438,795,0.0,29.0,755.636,333.845,0.0,41.3,0.0
2024-05-02 08:10:00,438,795,0.0,29.0,752.866,338.461,0.0,41.48,0.0
2024-05-02 08:15:00,438,795,0.0,29.0,752.739,363.575,0.0,41.9,0.0
2024-05-02 08:20:00,438,795,0.0,29.0,754.074,378.613,0.0,42.82,0.0
2024-05-02 08:25:00,438,795,0.0,29.0,753.351,324.429,0.0,42.8,0.0
2024-05-02 08:30:00,438,795,0.0,29.0,748.803,370.836,0.0,42.9,0.0
2024-05-02 08:35:00,438,795,0.0,29.0,753.269,406.46,0.0,43.68,0.0
2024-05-02 08:40:00,438,795,0.0,29.0,754.219,448.719,0.0,44.94,0.0
2024-05-02 08:45:00,438,795,0.0,29.0,755.44,488.715,0.0,46.56,0.0
2024-05-02 08:50:00,438,795,0.0,29.0,754.591,480.874,0.0,47.28,0.0
2024-05-02 08:55:00,438,795,,29.0,,538.879,,47.5,
2024-05-02 09:00:00,438,795,,30.0,,,,,
2024-05-02 09:05:00,438,795,,30.0,,,,,0.0
2024-05-02 09:10:00,438,795,,30.0,,,,,0.0
2024-05-02 09:15:00,438,795,,30.0,,,,,0.0
2024-05-02 09:20:00,438,795,,30.0,,,,,0.0
2024-05-02 09:25:00,438,795,,30.0,,,,,0.0
2024-05-02 09:30:00,438,795,,31.0,,,,,0.0
2024-05-02 09:35:00,438,795,,31.0,,,,,0.0
2024-05-02 09:40:00,438,795,,31.0,737.222,779.347,,59.14,0.0
2024-05-02 09:45:00,438,795,,31.0,739.4,811.116,,60.0,0.0
2024-05-02 09:50:00,438,795,,31.0,740.484,828.778,,61.48,0.0
2024-05-02 09:55:00,438,795,,31.0,736.774,832.379,,62.96,0.0
2024-05-02 10:00:00,438,795,,32.0,733.097,844.713,,62.26,0.0
2024-05-02 10:05:00,438,795,,32.0,732.817,857.856,,60.94,0.0
2024-05-02 10:10:00,438,795,,32.0,731.82,871.756,,60.86,0.0
2024-05-02 10:15:00,438,795,,32.0,729.245,870.764,,59.34,0.0
2024-05-02 10:20:00,438,795,,32.0,729.713,872.482,,59.14,0.0
2024-05-02 10:25:00,438,795,,32.0,729.369,883.159,,60.86,0.0
2024-05-02 10:30:00,438,795,,32.0,730.819,878.89,,61.66,0.0
2024-05-02 10:35:00,438,795,,32.0,731.196,886.422,,61.14,0.0
2024-05-02 10:40:00,438,795,,32.0,731.916,896.225,,60.56,0.0
2024-05-02 10:45:00,438,795,,32.0,733.177,893.679,,61.62,0.0
2024-05-02 10:50:00,438,795,,32.0,733.935,894.667,,60.86,0.0
2024-05-02 10:55:00,438,795,,32.0,732.056,903.837,,60.26,0.0
2024-05-02 11:00:00,438,795,,33.0,732.618,901.976,,62.1,0.0
2024-05-02 11:05:00,438,795,,33.0,732.899,900.473,,61.02,0.0
2024-05-02 11:10:00,438,795,,33.0,732.592,908.318,,61.26,0.0
2024-05-02 11:15:00,438,795,,33.0,732.108,911.106,,62.36,0.0
2024-05-02 11:20:00,438,795,,33.0,733.138,911.942,,60.46,0.0
2024-05-02 11:25:00,438,795,,33.0,733.253,915.606,,59.8,0.0
2024-05-02 11:30:00,438,795,,33.0,732.395,913.047,,60.88,0.0
2024-05-02 11:35:00,438,795,,33.0,731.785,910.691,,61.66,0.0
2024-05-02 11:40:00,438,795,,33.0,731.235,908.765,,60.52,0.0
2024-05-02 11:45:00,438,795,,33.0,731.453,907.147,,59.4,0.0
2024-05-02 11:50:00,438,795,,33.0,,907.181,,58.667,
2024-05-02 11:55:00,438,795,,33.0,,900.79,,57.8,
2024-05-02 12:00:00,438,795,,34.0,,896.472,,59.1,
2024-05-02 12:05:00,438,795,,34.0,732.437,894.021,,60.72,0.0
2024-05-02 12:10:00,438,795,,34.0,732.406,886.173,,61.46,0.0
2024-05-02 12:15:00,438,795,,34.0,732.559,876.871,,61.08,0.0
2024-05-02 12:20:00,438,795,,34.0,733.607,873.158,,61.08,0.0
2024-05-02 12:25:00,438,795,,34.0,734.993,866.434,,60.08,0.0
2024-05-02 12:30:00,438,795,,34.0,734.498,860.393,,60.04,0.0
2024-05-02 12:35:00,438,795,,34.0,735.433,852.862,,60.86,0.0
2024-05-02 12:40:00,438,795,,34.0,735.605,844.483,,61.16,0.0
2024-05-02 12:45:00,438,795,,34.0,734.677,838.931,,61.36,0.0
2024-05-02 12:50:00,438,795,,34.0,734.083,833.466,,61.84,0.0
2024-05-02 12:55:00,438,795,,34.0,733.477,821.326,,61.18,0.0
2024-05-02 13:00:00,438,795,,34.0,734.323,811.116,,61.32,0.0
2024-05-02 13:05:00,438,795,,34.0,733.957,800.884,,59.1,0.0
2024-05-02 13:10:00,438,795,,34.0,737.157,786.383,,59.38,0.0
2024-05-02 13:15:00,438,795,,34.0,738.504,779.167,,60.16,0.0
2024-05-02 13:20:00,438,795,,34.0,737.576,768.684,,58.9,0.0
2024-05-02 13:25:00,438,795,,34.0,738.792,758.844,,59.18,0.0
2024-05-02 13:30:00,438,795,,34.0,738.005,747.407,,58.64,0.0
2024-05-02 13:35:00,438,795,,34.0,737.46,737.885,,59.72,0.0
2024-05-02 13:40:00,438,795,,34.0,737.691,720.39,,58.22,0.0
2024-05-02 13:45:00,438,795,,34.0,738.189,708.408,,57.76,0.0
2024-05-02 13:50:00,438,795,,34.0,738.895,697.78,,57.5,0.0
2024-05-02 13:55:00,438,795,,34.0,740.739,677.395,,57.4,0.0
2024-05-02 14:00:00,438,795,,35.0,740.449,662.293,,56.54,0.0
2024-05-02 14:05:00,438,795,,35.0,741.107,652.446,,56.82,0.0
2024-05-02 14:10:00,438,795,,35.0,741.578,641.963,,56.6,0.0
2024-05-02 14:15:00,438,795,,35.0,743.495,625.251,,55.18,0.0
2024-05-02 14:20:00,438,795,,35.0,744.081,608.726,,54.12,0.0
2024-05-02 14:25:00,438,795,,35.0,744.475,589.86,,53.66,0.0
2024-05-04 11:10:00,438,795,0.0,33.0,733.758,942.848,0.0,60.68,0.0
2024-05-04 11:15:00,438,795,0.0,33.0,731.837,944.899,0.0,59.22,0.0
2024-05-04 11:20:00,438,795,0.0,33.0,732.332,882.751,0.0,59.02,0.0
2024-05-04 11:25:00,438,795,0.0,33.0,730.981,959.186,0.0,60.24,0.0
2024-05-04 11:30:00,438,795,0.0,33.0,733.614,969.135,0.0,63.46,0.0
2024-05-04 11:35:00,438,795,0.0,33.0,733.845,969.785,0.0,64.72,0.0
2024-05-04 11:40:00,438,795,0.0,33.0,733.283,990.768,0.0,63.4,0.0
2024-05-04 11:45:00,438,795,0.0,33.0,732.166,1031.937,0.0,64.48,0.0
2024-05-04 11:50:00,438,795,0.0,33.0,731.4,1041.954,0.0,65.34,0.0
2024-05-04 11:55:00,438,795,0.0,33.0,730.795,871.631,0.0,65.2,0.0
2024-05-04 12:00:00,438,795,0.0,33.0,728.853,869.5,0.0,62.72,0.0
2024-05-04 12:05:00,438,795,0.0,33.0,732.116,709.317,0.0,59.96,0.0
2024-05-04 12:10:00,438,795,0.0,33.0,729.471,589.107,0.0,56.72,0.0
2024-05-04 12:15:00,438,795,0.0,33.0,731.544,617.396,0.0,56.14,0.0
2024-05-04 12:20:00,438,795,0.0,33.0,742.058,649.718,0.0,56.8,0.0
2024-05-04 12:25:00,438,795,0.0,33.0,743.21,871.067,0.0,58.12,0.0
2024-05-04 12:30:00,438,795,0.0,33.0,743.965,887.241,0.0,57.46,0.0
2024-05-04 12:35:00,438,795,0.0,33.0,740.462,780.676,0.0,58.8,0.0
2024-05-04 12:40:00,438,795,0.0,33.0,738.32,766.528,0.0,58.64,0.0
2024-05-04 12:45:00,438,795,0.0,33.0,737.317,734.384,0.0,58.5,0.0
2024-05-04 12:50:00,438,795,0.0,33.0,733.639,691.978,0.0,54.66,0.0
2024-05-04 12:55:00,438,795,0.0,33.0,736.944,910.035,0.0,57.02,0.0
2024-05-04 13:00:00,438,795,0.0,33.0,743.086,543.57,0.0,56.72,0.0
2024-05-04 13:05:00,438,795,0.0,33.0,719.404,590.804,0.0,54.16,0.0
2024-05-04 13:10:00,438,795,0.0,33.0,738.514,628.928,0.0,54.04,0.0
2024-05-04 13:15:00,438,795,0.0,33.0,737.396,539.863,0.0,53.64,0.0
2024-05-04 13:20:00,438,795,0.0,33.0,737.465,568.127,0.0,52.98,0.0
2024-05-04 13:25:00,438,795,0.0,33.0,740.844,632.116,0.0,51.48,0.0
2024-05-04 13:30:00,438,795,0.0,33.0,748.23,704.434,0.0,56.1,0.0
2024-05-04 13:35:00,438,795,0.0,33.0,747.451,553.284,0.0,54.98,0.0
2024-05-04 13:40:00,438,795,0.0,33.0,736.249,703.606,0.0,56.06,0.0
2024-05-04 13:45:00,438,795,0.0,33.0,743.755,836.323,0.0,58.0,0.0
2024-05-04 13:50:00,438,795,0.0,33.0,748.515,662.108,0.0,56.98,0.0
2024-05-04 13:55:00,438,795,0.0,33.0,743.039,442.939,0.0,55.68,0.0
2024-05-04 14:00:00,438,795,0.0,33.0,732.445,521.322,0.0,52.68,0.0
2024-05-04 14:05:00,438,795,0.0,33.0,741.311,562.778,0.0,52.68,0.0
2024-05-04 14:10:00,438,795,0.0,33.0,749.437,449.949,0.0,54.44,0.0
2024-05-04 14:15:00,438,795,0.0,33.0,740.018,247.283,0.0,49.14,0.0
2024-05-04 14:20:00,438,795,0.0,33.0,736.098,561.147,0.0,51.0,0.0
2024-05-04 14:25:00,438,795,0.0,33.0,753.478,404.638,0.0,49.72,0.0
2024-05-04 14:30:00,438,795,0.0,33.0,748.111,301.712,0.0,48.68,0.0
2024-05-04 14:35:00,438,795,0.0,33.0,743.307,295.515,0.0,46.6,0.0
2024-05-04 14:40:00,438,795,0.0,33.0,741.884,588.655,0.0,48.52,0.0
2024-05-04 14:45:00,438,795,0.0,33.0,764.043,551.408,0.0,53.54,0.0
2024-05-04 14:50:00,438,795,0.0,33.0,752.553,518.547,0.0,54.52,0.0
2024-05-04 14:55:00,438,795,0.0,33.0,754.032,482.014,0.0,56.8,0.0
2024-05-04 15:00:00,438,795,0.0,33.0,744.369,443.136,0.0,53.8,0.0
2024-05-04 15:05:00,438,795,,32.833,,501.896,,54.28,
2024-05-04 15:10:00,438,795,,32.667,,476.344,,53.24,
2024-05-04 15:15:00,438,795,,32.5,,467.178,,52.65,
2024-05-04 15:20:00,438,795,,32.333,,,,,
2024-05-04 15:25:00,438,795,,32.167,,,,,
2024-05-04 15:30:00,438,795,,32.0,,,,,0.0
2024-05-04 15:35:00,438,795,,31.833,,,,,0.0
2024-05-04 15:40:00,438,795,,31.667,,,,,0.0
2024-05-04 15:45:00,438,795,,31.5,,,,,0.0
2024-05-04 15:50:00,438,795,,31.333,,,,,0.0
2024-05-04 15:55:00,438,795,,31.167,,,,,0.0
2024-05-04 16:00:00,438,795,,31.0,,,,,0.0
2024-05-04 16:05:00,438,795,,31.033,,,,,0.0
2024-05-04 16:10:00,438,795,,31.067,,,,,0.0
2024-05-04 16:15:00,438,795,,31.1,,,,,0.0
2024-05-04 16:20:00,438,795,,31.133,,,,,0.0
2024-05-04 16:25:00,438,795,,31.167,,,,,0.0
2024-05-04 16:30:00,438,795,,31.2,,,,,0.0
2024-05-04 16:35:00,438,795,,31.233,,,,,0.0
2024-05-04 16:40:00,438,795,,31.267,,,,,0.0
2024-05-04 16:45:00,438,795,,31.3,,,,,0.0
2024-05-04 16:50:00,438,795,,31.333,,,,,0.0
2024-05-04 16:55:00,438,795,,31.367,,,,,0.0
2024-05-04 17:00:00,438,795,,31.4,,,,,0.0
2024-05-04 17:05:00,438,795,,31.325,,,,,0.0
2024-05-04 17:10:00,438,795,,31.25,,,,,0.0
2024-05-04 17:15:00,438,795,,31.175,,,,,0.0
2024-05-04 17:20:00,438,795,,31.1,,,,,0.0
2024-05-04 17:25:00,438,795,,31.025,,,,,0.0
2024-05-04 17:30:00,438,795,,30.95,,,,,0.0
2024-05-04 17:35:00,438,795,,30.875,,,,,0.0
2024-05-04 17:40:00,438,795,,30.8,,,,,0.0
2024-05-04 17:45:00,438,795,,30.725,,,,,0.0
2024-05-04 17:50:00,438,795,,30.65,,,,,0.0
2024-05-05 05:35:00,438,795,,27.0,,,,,
2024-05-05 05:40:00,438,795,,27.0,,,,,
2024-05-05 05:45:00,438,795,,27.0,,,,,0.0
2024-05-05 05:50:00,438,795,,27.0,,,,,0.0
2024-05-05 05:55:00,438,795,,27.0,,,,,0.0
2024-05-05 06:00:00,438,795,,27.0,,,,,0.0
2024-05-05 06:05:00,438,795,,27.083,,,,,0.0
2024-05-05 06:10:00,438,795,,27.167,,,,,0.0
2024-05-05 06:15:00,438,795,,27.25,,,,,0.0
2024-05-05 06:20:00,438,795,,27.333,,,,,0.0
2024-05-05 06:25:00,438,795,,27.417,,,,,0.0
2024-05-05 06:30:00,438,795,,27.5,,,,,0.0
2024-05-05 06:35:00,438,795,,27.583,,,,,0.0
2024-05-05 06:40:00,438,795,,27.667,,,,,0.0
2024-05-05 06:45:00,438,795,,27.75,,,,,0.0
2024-05-05 06:50:00,438,795,,27.833,,,,,0.0
2024-05-05 06:55:00,438,795,,27.917,,,,,0.0
2024-05-05 07:00:00,438,795,,28.0,,,,,0.0
2024-05-05 07:05:00,438,795,,28.167,,,,,0.0
2024-05-05 07:10:00,438,795,,28.333,,,,,0.0
2024-05-05 07:15:00,438,795,,28.5,,,,,0.0
2024-05-05 07:20:00,438,795,,28.667,,,,,0.0
2024-05-05 07:25:00,438,795,,28.833,,,,,0.0
2024-05-05 07:30:00,438,795,,29.0,,,,,0.0
2024-05-05 07:35:00,438,795,,29.167,,,,,0.0
2024-05-05 07:40:00,438,795,,29.333,,,,,0.0
2024-05-05 07:45:00,438,795,,29.5,,,,,0.0
2024-05-05 07:50:00,438,795,,29.667,,,,,0.0
2024-05-05 07:55:00,438,795,,29.833,,,,,0.0
2024-05-05 08:00:00,438,795,,30.0,,,,,0.0
2024-05-05 08:05:00,438,795,,30.083,,,,,0.0
2024-05-05 08:10:00,438,795,,30.167,,,,,0.0
2024-05-05 08:15:00,438,795,,30.25,,,,,0.0
2024-05-05 08:20:00,438,795,,30.333,,,,,0.0
2024-05-05 08:25:00,438,795,,30.417,,,,,0.0
2024-05-05 08:30:00,438,795,,30.5,,,,,0.0
2024-05-05 08:35:00,438,795,,30.583,,,,,0.0
2024-05-05 08:40:00,438,795,,30.667,,,,,0.0
2024-05-05 08:45:00,438,795,,30.75,,,,,0.0
2024-05-05 08:50:00,438,795,,30.833,,,,,0.0
2024-05-05 08:55:00,438,795,,30.917,,,,,0.0
2024-05-05 09:00:00,438,795,,31.0,,,,,0.0
2024-05-05 09:05:00,438,795,,31.167,,,,,0.0
2024-05-05 09:10:00,438,795,,31.333,,,,,0.0
2024-05-05 09:15:00,438,795,,31.5,,,,,0.0
2024-05-05 09:20:00,438,795,,31.667,,,,,0.0
2024-05-05 09:25:00,438,795,,31.833,,,,,0.0
2024-05-05 09:30:00,438,795,,32.0,,,,,0.0
2024-05-05 09:35:00,438,795,,32.167,,,,,0.0
2024-05-05 09:40:00,438,795,,32.333,,,,,0.0
2024-05-05 09:45:00,438,795,,32.5,,,,,0.0
