datetime,Inv,MPPT,P,Tamb,V,G,I,Tmod,P-AC
2024-05-01 08:45:00,464,820,1437.283,31.85,838.285,797.513,1.718,51.433,1367.883
2024-05-01 08:50:00,464,820,1503.65,32.067,833.886,826.518,1.807,53.175,1430.217
2024-05-01 08:55:00,464,820,1544.317,32.283,829.396,853.119,1.865,54.35,1470.517
2024-05-01 09:00:00,464,820,1633.333,32.5,826.084,877.478,1.984,54.867,1554.067
2024-05-01 09:05:00,464,820,1378.667,32.633,824.686,881.392,1.676,54.65,1311.383
2024-05-01 09:10:00,464,820,2620.217,32.767,824.356,835.029,3.197,54.975,2493.283
2024-05-01 09:15:00,464,820,3031.8,32.9,821.519,933.117,3.713,56.35,2886.333
2024-05-01 09:20:00,464,820,2372.7,33.033,824.257,971.972,2.897,57.633,2258.133
2024-05-01 09:25:00,464,820,2006.45,33.167,822.049,927.278,2.452,59.4,1907.667
2024-05-01 09:30:00,464,820,2085.6,33.3,813.632,1031.949,2.574,59.8,1985.317
2024-05-01 09:35:00,464,820,2154.983,33.433,815.756,1020.221,2.653,60.4,2050.517
2024-05-01 09:40:00,464,820,2306.117,33.567,816.066,839.988,2.843,59.4,2196.35
2024-05-01 09:45:00,464,820,3684.867,33.7,809.845,1006.987,4.575,58.2,3509.733
2024-05-01 09:50:00,464,820,2217.817,33.833,821.195,973.923,2.716,60.0,2111.95
2024-05-01 09:55:00,464,820,2113.95,33.967,815.601,946.497,2.608,60.25,2012.917
2024-05-01 10:00:00,464,820,2681.05,34.1,812.021,944.612,3.321,60.025,2553.967
2024-05-01 10:05:00,464,820,2461.2,34.217,812.609,920.268,3.045,60.425,2340.783
2024-05-01 10:10:00,464,820,2579.8,34.333,811.609,873.166,3.197,58.533,2453.767
2024-05-01 10:15:00,464,820,2662.867,34.45,814.875,960.376,3.289,58.875,2533.233
2024-05-01 10:20:00,464,820,2816.183,34.567,817.783,984.155,3.462,61.2,2678.683
2024-05-01 10:25:00,464,820,1658.617,34.683,815.677,979.266,2.039,61.4,1578.95
2024-05-01 10:30:00,464,820,1317.817,34.8,814.414,991.294,1.621,60.875,1253.983
2024-05-01 10:35:00,464,820,1595.833,34.917,814.2,995.391,1.966,61.675,1518.183
2024-05-01 10:40:00,464,820,1410.417,35.033,812.996,1010.708,1.738,61.375,1342.45
2024-05-01 10:45:00,464,820,1213.733,35.15,814.139,1023.618,1.492,61.867,1154.717
2024-05-01 10:50:00,464,820,1467.933,35.267,813.062,1033.019,1.808,63.6,1397.667
2024-05-01 10:55:00,464,820,1331.917,35.383,811.533,1080.271,1.643,64.225,1267.95
2024-05-01 11:00:00,464,820,1291.083,35.5,810.908,1168.062,1.593,65.767,1227.133
2024-05-01 11:05:00,464,820,1186.867,35.517,809.538,1097.696,1.467,66.85,1130.15
2024-05-01 11:10:00,464,820,1370.4,35.533,803.2,839.206,1.708,62.275,1304.383
2024-05-01 11:15:00,464,820,1445.433,35.55,802.12,807.148,1.807,58.6,1375.217
2024-05-01 11:20:00,464,820,1415.933,35.567,812.793,813.057,1.743,58.767,1348.717
2024-05-01 11:25:00,464,820,1303.8,35.583,820.905,670.713,1.589,55.875,1240.4
2024-05-01 11:30:00,464,820,1683.717,35.6,817.682,712.005,2.064,54.275,1602.217
2024-05-01 11:35:00,464,820,1580.333,35.617,824.6,922.692,1.922,57.633,1503.267
2024-05-01 11:40:00,464,820,1929.017,35.633,827.525,900.945,2.343,59.375,1838.533
2024-05-01 11:45:00,464,820,1458.583,35.65,823.941,944.207,1.775,60.8,1387.783
2024-05-01 11:50:00,464,820,1552.933,35.667,817.876,761.977,1.904,59.7,1478.417
2024-05-01 11:55:00,464,820,1621.25,35.683,812.771,859.884,2.002,59.175,1544.383
2024-05-01 12:00:00,464,820,2274.967,35.7,819.936,912.248,2.783,61.825,2165.5
2024-05-01 12:05:00,464,820,1394.183,35.667,817.057,908.005,1.71,62.45,1326.75
2024-05-01 12:10:00,464,820,1913.783,35.633,813.46,894.963,2.362,62.733,1822.883
2024-05-01 12:15:00,464,820,2150.717,35.6,811.934,888.327,2.665,63.4,2045.65
2024-05-01 12:20:00,464,820,2025.433,35.567,810.905,887.075,2.509,62.275,1929.083
2024-05-01 12:25:00,464,820,1713.45,35.533,814.116,890.916,2.113,62.633,1631.983
2024-05-01 12:30:00,464,820,2173.567,35.5,814.901,899.055,2.685,63.15,2069.233
2024-05-01 12:35:00,464,820,8935.667,35.467,809.77,858.301,11.132,62.3,8509.817
2024-05-01 12:40:00,464,820,20586.183,35.433,799.257,865.77,25.796,61.425,19608.75
2024-05-01 12:45:00,464,820,23502.45,35.4,798.61,855.983,29.514,62.067,22385.083
2024-05-01 12:50:00,464,820,13084.1,35.367,809.617,833.61,16.189,61.25,12461.633
2024-05-01 12:55:00,464,820,11964.917,35.333,811.789,785.776,14.761,60.3,11402.583
2024-05-01 13:00:00,464,820,16048.567,35.3,807.726,828.666,19.901,60.167,15294.383
2024-05-01 13:05:00,464,820,15725.883,35.35,812.82,803.776,19.375,60.325,14986.85
2024-05-01 13:10:00,464,820,18713.667,35.4,808.332,788.05,23.211,60.1,17824.7
2024-05-01 13:15:00,464,820,30794.667,35.45,794.352,788.99,38.963,60.333,29331.317
2024-05-01 13:20:00,464,820,21598.017,35.5,806.02,750.431,26.826,60.15,20564.183
2024-05-01 13:25:00,464,820,18034.8,35.55,808.476,725.62,22.332,59.55,17168.817
2024-05-01 13:30:00,464,820,18426.2,35.6,807.607,708.617,22.859,58.775,17539.5
2024-05-01 13:35:00,464,820,21313.15,35.65,805.847,689.743,26.489,58.4,20289.45
2024-05-01 13:40:00,464,820,16821.367,35.7,810.257,685.376,20.807,57.575,16006.967
2024-05-01 13:45:00,464,820,19222.733,35.75,807.949,665.969,23.953,57.85,18299.383
2024-05-01 13:50:00,464,820,52284.367,35.8,749.368,648.994,70.757,57.8,49795.833
2024-05-01 13:55:00,464,820,61516.1,35.85,717.13,631.942,86.254,58.575,58636.583
2024-05-01 14:00:00,464,820,49060.567,35.9,751.367,615.388,66.496,57.825,46716.8
2024-05-01 14:05:00,464,820,52727.383,35.792,740.078,596.801,72.317,56.95,50129.783
2024-05-01 14:10:00,464,820,59970.267,35.683,715.389,582.377,84.29,56.633,57097.017
2024-05-01 14:15:00,464,820,29867.55,35.575,800.025,565.691,37.431,56.35,28442.65
2024-05-01 14:20:00,464,820,36276.917,35.467,778.144,545.317,47.567,56.25,34588.767
2024-05-01 14:25:00,464,820,56390.667,35.358,704.155,523.294,80.204,54.6,53754.85
2024-05-01 14:30:00,464,820,54703.45,35.25,703.589,507.925,77.806,53.175,52118.567
2024-05-01 14:35:00,464,820,47355.267,35.142,745.981,482.362,64.128,53.125,45070.617
2024-05-01 14:40:00,464,820,51125.567,35.033,713.18,460.047,71.772,51.7,48772.233
2024-05-01 14:45:00,464,820,44315.267,34.925,740.943,445.069,60.502,51.467,42260.667
2024-05-01 14:50:00,464,820,44534.133,34.817,745.717,428.69,60.123,51.1,42440.4
2024-05-01 14:55:00,464,820,41466.017,34.708,756.724,410.208,55.191,50.45,39455.7
2024-05-01 15:00:00,464,820,42152.917,34.6,744.947,392.774,56.828,49.9,40228.6
2024-05-01 15:05:00,464,820,41216.55,34.483,737.066,373.988,56.16,48.45,39309.817
2024-05-01 15:10:00,464,820,40098.55,34.367,736.319,352.342,54.645,47.925,38182.817
2024-05-01 15:15:00,464,820,38185.617,34.25,740.775,335.981,51.721,47.8,36333.817
2024-05-01 15:20:00,464,820,36807.45,34.133,737.206,318.025,50.057,46.35,35060.6
2024-05-01 15:25:00,464,820,34813.633,34.017,745.172,300.895,46.833,45.625,33188.183
2024-05-01 15:30:00,464,820,33295.183,33.9,745.987,279.245,44.741,44.925,31726.717
2024-05-01 15:35:00,464,820,31946.267,33.783,737.984,102.974,43.336,42.267,30412.3
2024-05-01 15:40:00,464,820,14338.483,33.667,760.867,61.424,19.418,37.775,13653.567
2024-05-01 15:45:00,464,820,2905.783,33.55,784.952,46.372,3.915,34.325,2755.45
2024-05-01 15:50:00,464,820,2541.417,33.433,779.612,42.048,3.41,32.7,2417.417
2024-05-01 15:55:00,464,820,5991.65,33.317,715.41,39.712,8.38,31.8,5709.233
2024-05-01 16:00:00,464,820,5826.5,33.2,721.022,37.415,8.081,31.1,5548.083
2024-05-01 16:05:00,464,820,5615.817,33.092,722.973,35.567,7.768,30.525,5348.95
2024-05-01 16:10:00,464,820,5472.7,32.983,719.081,34.376,7.611,30.2,5211.417
2024-05-01 16:15:00,464,820,5433.067,32.875,724.07,33.579,7.504,30.05,5173.35
2024-05-01 16:20:00,464,820,5454.917,32.767,721.824,33.63,7.557,29.925,5197.983
2024-05-01 16:25:00,464,820,5618.8,32.658,724.872,34.938,7.751,29.9,5351.033
2024-05-01 16:30:00,464,820,5914.15,32.55,720.582,37.285,8.209,29.9,5631.767
2024-05-01 16:35:00,464,820,6350.0,32.442,724.77,55.84,8.761,30.475,6046.967
2024-05-01 16:40:00,464,820,7637.1,32.333,726.775,65.615,10.508,31.367,7275.667
2024-05-01 16:45:00,464,820,8383.133,32.225,723.973,56.955,11.58,31.65,7990.583
2024-05-01 16:50:00,464,820,7492.517,32.117,720.377,58.627,10.402,31.725,7135.3
2024-05-01 16:55:00,464,820,7276.067,32.008,724.895,48.531,10.039,31.25,6935.5
2024-05-01 17:00:00,464,820,6230.983,31.9,715.831,43.059,8.704,30.6,5933.467
2024-05-01 17:05:00,464,820,5205.283,31.792,710.964,36.929,7.32,29.9,4955.5
2024-05-01 17:10:00,464,820,4039.0,31.683,705.18,29.526,5.729,29.1,3847.5
2024-05-01 17:15:00,464,820,3063.333,31.575,697.91,25.219,4.39,28.467,2913.583
2024-05-01 17:20:00,464,820,2314.917,31.467,687.693,18.506,3.366,27.8,2202.233
2024-05-01 17:25:00,464,820,1499.983,31.358,669.179,9.905,2.236,27.1,1429.7
2024-05-01 17:30:00,464,820,727.9,31.25,643.971,3.933,1.126,26.45,692.983
2024-05-02 05:10:00,464,820,166.683,22.317,577.962,8.511,0.288,21.15,158.4
2024-05-02 05:15:00,464,820,478.367,22.425,602.643,14.948,0.787,21.167,454.5
2024-05-02 05:20:00,464,820,947.133,22.533,655.462,24.377,1.443,21.3,901.65
2024-05-02 05:25:00,464,820,1539.917,22.642,681.807,37.096,2.256,21.525,1466.217
2024-05-02 05:30:00,464,820,2254.883,22.75,696.038,49.263,3.239,21.767,2147.333
2024-05-02 05:35:00,464,820,3051.15,22.858,704.951,61.778,4.329,22.05,2906.2
2024-05-02 05:40:00,464,820,3868.25,22.967,711.173,75.785,5.439,22.35,3696.117
2024-05-02 05:45:00,464,820,4678.617,23.075,730.976,89.051,6.415,22.75,4459.233
2024-05-02 05:50:00,464,820,5756.817,23.183,726.699,99.497,7.924,23.1,5480.917
2024-05-02 05:55:00,464,820,5622.417,23.292,753.757,109.353,7.608,23.475,5353.533
2024-05-02 06:00:00,464,820,7655.05,23.4,740.414,120.297,10.34,23.975,7289.7
2024-05-02 06:05:00,464,820,8572.533,23.608,742.822,128.697,11.541,24.367,8162.933
2024-05-02 06:10:00,464,820,8122.25,23.817,780.515,135.697,10.522,24.575,7724.333
2024-05-02 06:15:00,464,820,10605.033,24.025,752.452,142.707,14.094,24.85,10098.583
2024-05-02 06:20:00,464,820,11403.867,24.233,754.41,149.338,15.118,25.167,10866.35
2024-05-02 06:25:00,464,820,12238.667,24.442,753.207,160.164,16.249,25.35,11654.083
2024-05-02 06:30:00,464,820,13363.517,24.65,752.49,178.498,17.759,25.875,12725.733
2024-05-02 06:35:00,464,820,15374.117,24.858,760.413,202.603,20.216,26.625,14643.4
2024-05-02 06:40:00,464,820,17286.767,25.067,762.097,234.282,22.692,27.467,16474.867
2024-05-02 06:45:00,464,820,21138.967,25.275,765.237,248.602,27.64,28.175,20157.75
2024-05-02 06:50:00,464,820,22634.3,25.483,768.659,276.016,29.493,29.125,21538.75
2024-05-02 06:55:00,464,820,24604.017,25.692,772.54,250.792,31.975,29.6,23410.75
2024-05-02 07:00:00,464,820,22670.717,25.9,768.864,230.064,29.629,29.275,21616.867
2024-05-02 07:05:00,464,820,15092.45,26.125,800.136,306.641,19.454,29.775,14342.583
2024-05-02 07:10:00,464,820,27073.917,26.35,771.003,353.675,35.271,31.475,25750.317
2024-05-02 07:15:00,464,820,31749.483,26.575,769.52,377.38,41.45,32.7,30212.417
2024-05-02 07:20:00,464,820,33236.267,26.8,776.143,393.727,43.114,33.85,31738.317
2024-05-02 07:25:00,464,820,30253.667,27.025,795.094,425.185,38.625,34.85,28798.633
2024-05-02 07:30:00,464,820,29675.533,27.25,792.75,464.694,38.344,36.233,28131.133
2024-05-02 07:35:00,464,820,37253.217,27.475,767.347,495.287,49.396,37.525,35632.317
2024-05-02 07:40:00,464,820,37277.05,27.7,764.146,526.394,50.084,38.525,35708.717
2024-05-02 07:45:00,464,820,37555.433,27.925,784.804,556.886,48.918,39.275,35537.067
2024-05-02 07:50:00,464,820,35001.217,28.15,799.336,585.965,44.762,39.833,33012.983
2024-05-02 07:55:00,464,820,29992.033,28.375,815.28,609.299,37.647,40.05,28397.65
2024-05-02 08:00:00,464,820,25754.8,28.6,830.345,632.102,31.084,41.025,24523.75
2024-05-02 08:05:00,464,820,17715.233,28.75,837.286,650.632,21.211,41.667,16862.983
2024-05-02 08:10:00,464,820,26250.067,28.9,819.709,671.89,32.794,42.65,25104.783
2024-05-02 08:15:00,464,820,56669.7,29.05,727.259,694.389,79.144,43.025,54098.75
2024-05-02 08:20:00,464,820,60195.167,29.2,734.919,708.873,82.738,43.5,57236.783
2024-05-02 08:25:00,464,820,63982.2,29.35,740.767,718.882,86.786,43.35,60839.833
2024-05-02 08:30:00,464,820,65108.667,29.5,737.685,730.843,88.752,43.125,61775.017
2024-05-02 08:35:00,464,820,64492.567,29.65,736.891,745.715,88.218,44.425,61212.733
2024-05-02 08:40:00,464,820,66120.8,29.8,730.072,761.241,91.277,45.8,63066.467
2024-05-02 08:45:00,464,820,37557.617,29.95,809.237,775.595,47.112,47.8,35730.5
2024-05-02 08:50:00,464,820,24763.683,30.1,821.553,782.728,30.186,48.8,23581.283
2024-05-02 08:55:00,464,820,21487.383,30.25,818.129,795.693,26.317,49.767,20457.383
2024-05-02 09:00:00,464,820,51985.9,30.4,772.048,810.935,68.14,50.7,49507.9
2024-05-02 09:05:00,464,820,63687.333,30.517,741.653,825.084,86.73,52.425,60655.833
2024-05-02 09:10:00,464,820,66033.783,30.633,731.535,843.526,91.265,52.45,62938.617
2024-05-02 09:15:00,464,820,52399.233,30.75,771.355,861.162,68.891,52.433,49923.3
2024-05-02 09:20:00,464,820,64899.5,30.867,748.75,872.067,87.519,53.275,62049.417
2024-05-02 09:25:00,464,820,67132.933,30.983,732.851,759.622,93.028,51.45,63988.417
2024-05-02 09:30:00,464,820,54807.45,31.1,686.407,898.093,79.197,51.2,52371.567
2024-05-02 09:35:00,464,820,25421.733,31.217,818.579,915.777,31.483,52.825,24207.7
2024-05-02 09:40:00,464,820,24339.217,31.333,811.157,803.134,30.123,53.3,23181.65
2024-05-02 09:45:00,464,820,19163.6,31.45,813.251,627.853,23.599,50.1,18257.367
2024-05-02 09:50:00,464,820,25565.05,31.567,797.199,922.445,32.122,52.825,24348.15
2024-05-02 09:55:00,464,820,61125.4,31.683,770.02,620.18,79.547,53.325,58190.217
2024-05-02 10:00:00,464,820,52111.867,31.8,721.613,896.734,71.065,50.6,49633.717
2024-05-02 10:05:00,464,820,55754.25,31.892,745.624,990.431,73.989,51.4,53106.4
2024-05-02 10:10:00,464,820,44888.433,31.983,777.235,972.898,58.611,55.525,42711.667
2024-05-02 10:15:00,464,820,64775.967,32.075,766.989,952.318,84.602,56.475,61731.283
2024-05-02 10:20:00,464,820,60545.367,32.167,749.437,988.662,81.073,57.667,57699.367
2024-05-02 10:25:00,464,820,66571.067,32.258,749.237,997.353,89.188,57.875,63472.3
2024-05-02 10:30:00,464,820,64295.583,32.35,752.019,935.278,85.914,56.95,61119.3
2024-05-02 10:35:00,464,820,56325.883,32.442,739.269,873.995,76.522,57.7,53620.067
2024-05-02 10:40:00,464,820,59505.517,32.533,747.447,695.721,79.552,57.633,56665.983
2024-05-02 10:45:00,464,820,62188.617,32.625,708.933,894.703,88.537,54.475,59349.983
2024-05-02 10:50:00,464,820,34042.8,32.717,742.042,500.871,46.422,52.5,32398.417
2024-05-02 10:55:00,464,820,17281.617,32.808,788.752,410.4,22.348,46.2,16382.233
2024-05-02 11:00:00,464,820,24083.867,32.9,769.614,909.357,31.886,50.425,22952.55
2024-05-02 11:05:00,464,820,17141.783,32.933,823.141,1008.971,20.814,54.3,16320.217
2024-05-02 11:10:00,464,820,16732.483,32.967,821.93,895.961,20.422,55.275,15926.383
2024-05-02 11:15:00,464,820,50331.633,33.0,774.274,857.68,64.889,59.333,47975.8
2024-05-02 11:20:00,464,820,59428.383,33.033,754.81,806.254,78.472,56.875,56613.933
2024-05-02 11:25:00,464,820,58854.8,33.067,722.475,375.271,81.537,50.55,56099.4
2024-05-02 11:30:00,464,820,37097.633,33.1,676.693,283.348,54.505,44.967,35322.567
2024-05-02 11:35:00,464,820,28388.9,33.133,710.29,392.968,40.026,45.675,27016.017
2024-05-02 11:40:00,464,820,37060.4,33.167,761.925,274.54,48.853,43.55,35232.833
2024-05-02 11:45:00,464,820,13487.517,33.2,787.188,196.822,18.143,40.8,12780.7
2024-05-02 11:50:00,464,820,9395.367,33.233,776.019,202.935,12.755,38.775,8942.717
2024-05-02 11:55:00,464,820,21205.35,33.267,725.252,302.311,29.257,38.55,20202.333
2024-05-02 12:00:00,464,820,29239.433,33.3,737.44,279.797,39.772,39.25,27847.883
2024-05-02 12:05:00,464,820,28785.4,33.35,738.943,258.81,39.424,37.767,27440.883
2024-05-02 12:10:00,464,820,7424.383,33.4,828.289,256.195,9.074,38.2,7066.633
2024-05-02 12:15:00,464,820,22900.933,33.45,766.31,379.232,30.215,39.525,21794.833
2024-05-02 12:20:00,464,820,35900.117,33.5,734.851,572.12,48.793,44.067,34214.767
2024-05-02 12:25:00,464,820,43294.017,33.55,756.128,480.959,56.9,43.3,41174.917
2024-05-02 12:30:00,464,820,32003.983,33.6,766.221,852.794,41.655,52.775,30480.05
2024-05-02 12:35:00,464,820,22291.283,33.65,819.922,309.898,27.909,51.35,21229.667
2024-05-02 12:40:00,464,820,30950.6,33.7,740.123,296.725,41.966,45.333,29513.85
2024-05-02 12:45:00,464,820,20061.367,33.75,745.129,302.6,27.808,45.925,19086.267
2024-05-02 12:50:00,464,820,15531.433,33.8,789.387,365.489,20.531,42.025,14797.483
2024-05-02 12:55:00,464,820,12569.617,33.85,797.943,703.606,15.999,49.833,11970.983
2024-05-02 13:00:00,464,820,52069.833,33.9,779.439,457.626,66.222,51.0,49602.333
2024-05-02 13:05:00,464,820,37578.35,33.933,752.279,389.068,49.738,46.025,35768.617
2024-05-02 13:10:00,464,820,23429.583,33.967,727.717,519.897,32.308,50.133,22294.7
2024-05-02 13:15:00,464,820,24178.983,34.0,820.324,747.083,29.482,52.175,23024.2
2024-05-02 13:20:00,464,820,20502.35,34.033,802.75,412.56,25.755,53.35,19515.333
2024-05-02 13:25:00,464,820,22006.567,34.067,781.452,589.983,28.236,51.55,20948.0
2024-05-02 13:30:00,464,820,19677.8,34.1,799.459,398.901,24.75,53.833,18736.0
2024-05-02 13:35:00,464,820,19237.2,34.133,772.302,615.782,24.906,50.025,18301.433
2024-05-02 13:40:00,464,820,16386.983,34.167,801.209,489.947,20.558,54.375,15574.267
2024-05-02 13:45:00,464,820,18018.95,34.2,801.379,716.592,22.66,53.633,17155.317
2024-05-02 13:50:00,464,820,18546.017,34.233,812.696,677.446,22.857,56.275,17653.483
2024-05-02 13:55:00,464,820,18879.25,34.267,816.459,602.148,23.151,56.425,17980.567
2024-05-07 15:50:00,464,820,15134.65,32.733,705.208,212.172,21.42,38.35,14411.15
2024-05-07 15:55:00,464,820,23059.467,32.667,721.745,196.246,31.938,40.125,21939.65
2024-05-07 16:00:00,464,820,23957.533,32.6,726.62,182.52,32.986,40.867,22793.433
2024-05-07 16:05:00,464,820,21958.35,32.517,719.535,166.194,30.522,40.575,20931.683
2024-05-07 16:10:00,464,820,17465.067,32.433,733.384,148.16,24.269,39.725,16640.033
2024-05-07 16:15:00,464,820,18197.367,32.35,721.072,131.233,25.243,38.8,17324.2
2024-05-07 16:20:00,464,820,16340.683,32.267,727.705,117.918,22.455,38.075,15564.6
2024-05-07 16:25:00,464,820,14825.9,32.183,724.085,103.287,20.479,37.35,14120.017
2024-05-07 16:30:00,464,820,13348.667,32.1,727.43,89.838,18.373,36.4,12706.8
2024-05-07 16:35:00,464,820,9162.617,32.017,750.917,83.908,12.516,35.175,8728.967
2024-05-07 16:40:00,464,820,10266.65,31.933,720.725,47.234,14.244,34.05,9773.833
2024-05-07 16:45:00,464,820,6210.733,31.85,714.435,24.48,8.852,32.1,5910.183
2024-05-07 16:50:00,464,820,3493.067,31.767,693.225,21.209,5.101,30.133,3328.233
2024-05-07 16:55:00,464,820,3012.55,31.683,661.369,19.907,4.555,28.875,2867.9
2024-05-07 17:00:00,464,820,2550.8,31.6,662.631,18.884,3.849,27.9,2429.617
2024-05-07 17:05:00,464,820,2235.2,31.317,663.07,18.278,3.371,27.233,2128.683
2024-05-07 17:10:00,464,820,1970.667,31.033,669.328,17.807,2.945,26.775,1876.65
2024-05-07 17:15:00,464,820,1753.233,30.75,664.404,15.863,2.639,26.475,1670.333
2024-05-07 17:20:00,464,820,1437.3,30.467,656.769,13.782,2.187,26.125,1367.983
2024-05-07 17:25:00,464,820,1172.267,30.183,643.285,7.338,1.822,23.8,1115.75
2024-05-07 17:30:00,464,820,602.4,29.9,623.335,3.1,0.958,22.275,573.517
2024-05-08 05:05:00,464,820,4.792,23.417,246.791,,0.008,20.6,3.917
2024-05-08 05:10:00,464,820,168.483,23.533,577.742,7.623,0.292,20.925,160.45
2024-05-08 05:15:00,464,820,565.45,23.65,608.559,14.425,0.919,21.325,539.467
2024-05-08 05:20:00,464,820,1196.483,23.767,662.361,26.346,1.801,21.433,1139.867
2024-05-08 05:25:00,464,820,2017.717,23.883,690.277,38.067,2.92,21.65,1923.1
2024-05-08 05:30:00,464,820,2940.183,24.0,703.123,51.302,4.181,21.975,2802.533
2024-05-08 05:35:00,464,820,3777.767,24.117,701.4,64.489,5.384,22.25,3598.617
2024-05-08 05:40:00,464,820,4801.6,24.233,710.094,75.984,6.761,22.6,4574.117
2024-05-08 05:45:00,464,820,5806.883,24.35,716.908,89.367,8.101,23.025,5527.9
2024-05-08 05:50:00,464,820,6893.983,24.467,725.918,111.092,9.517,23.65,6565.783
2024-05-08 05:55:00,464,820,8691.667,24.583,737.632,131.43,11.781,24.3,8280.817
2024-05-08 06:00:00,464,820,10719.167,24.7,739.012,149.952,14.505,24.85,10210.733
2024-05-08 06:05:00,464,820,13594.75,24.908,745.343,161.88,18.232,25.45,12956.633
2024-05-08 06:10:00,464,820,15899.767,25.117,761.682,171.26,20.874,25.867,15134.65
2024-05-08 06:15:00,464,820,12848.983,25.325,795.378,176.45,16.532,26.15,12341.633
2024-05-08 06:20:00,464,820,17563.833,25.533,762.924,188.84,23.035,26.7,16771.533
2024-05-08 06:25:00,464,820,17400.733,25.742,754.654,213.264,23.057,27.35,16571.967
2024-05-08 06:30:00,464,820,17669.517,25.95,767.141,231.299,23.213,28.033,16808.567
2024-05-08 06:35:00,464,820,20545.917,26.158,753.199,259.741,27.28,29.0,19572.45
2024-05-08 06:40:00,464,820,22812.717,26.367,758.02,273.971,30.117,29.85,21749.733
2024-05-08 06:45:00,464,820,24968.983,26.575,759.768,306.378,32.896,30.5,23683.7
